idbinance,pair,price,Date,Datetime
127884,TUSDUSDT,1.0055,2018-06-16,"2018-06-17 02:00:00"
127885,TUSDUSDT,1.007,2018-06-17,"2018-06-18 02:00:00"
127886,TUSDUSDT,1.0047,2018-06-18,"2018-06-19 02:00:00"
127887,TUSDUSDT,1.0024,2018-06-19,"2018-06-20 02:00:00"
127888,TUSDUSDT,1.0015,2018-06-20,"2018-06-21 02:00:00"
127889,TUSDUSDT,1.0013,2018-06-21,"2018-06-22 02:00:00"
127890,TUSDUSDT,1.0036,2018-06-22,"2018-06-23 02:00:00"
127891,TUSDUSDT,1.0007,2018-06-23,"2018-06-24 02:00:00"
127892,TUSDUSDT,1.0008,2018-06-24,"2018-06-25 02:00:00"
127893,TUSDUSDT,0.9996,2018-06-25,"2018-06-26 02:00:00"
127894,TUSDUSDT,0.9988,2018-06-26,"2018-06-27 02:00:00"
127895,TUSDUSDT,0.9999,2018-06-27,"2018-06-28 02:00:00"
127896,TUSDUSDT,1.0037,2018-06-28,"2018-06-29 02:00:00"
127897,TUSDUSDT,0.9998,2018-06-29,"2018-06-30 02:00:00"
127898,TUSDUSDT,0.9993,2018-06-30,"2018-07-01 02:00:00"
1808,TUSDUSDT,0.9924,2018-07-01,"2018-07-02 02:00:00"
17127,TUSDUSDT,0.9972,2018-07-02,"2018-07-03 00:00:05"
111861,TUSDUSDT,0.9967,2018-07-03,"2018-07-04 00:06:07"
168692,TUSDUSDT,0.9898,2018-07-04,"2018-07-05 00:05:22"
216702,TUSDUSDT,0.9973,2018-07-05,"2018-07-06 00:01:24"
269874,TUSDUSDT,0.9971,2018-07-06,"2018-07-07 00:03:02"
323154,TUSDUSDT,0.9987,2018-07-07,"2018-07-08 00:03:00"
376434,TUSDUSDT,0.9915,2018-07-08,"2018-07-09 00:03:03"
428234,TUSDUSDT,0.9868,2018-07-09,"2018-07-10 00:01:12"
479294,TUSDUSDT,0.995,2018-07-10,"2018-07-11 00:09:51"
531464,TUSDUSDT,0.9965,2018-07-11,"2018-07-12 00:48:52"
581784,TUSDUSDT,0.9996,2018-07-12,"2018-07-13 00:09:24"
632104,TUSDUSDT,1,2018-07-13,"2018-07-14 00:01:46"
683164,TUSDUSDT,0.9979,2018-07-14,"2018-07-15 00:25:55"
744250,TUSDUSDT,0.998,2018-07-15,"2018-07-16 00:06:39"
797160,TUSDUSDT,0.9982,2018-07-16,"2018-07-17 00:05:33"
850101,TUSDUSDT,0.9934,2018-07-17,"2018-07-18 00:09:57"
898360,TUSDUSDT,0.991,2018-07-18,"2018-07-19 00:00:50"
950580,TUSDUSDT,0.9928,2018-07-19,"2018-07-20 00:03:58"
1003173,TUSDUSDT,0.9991,2018-07-20,"2018-07-21 00:01:26"
1056885,TUSDUSDT,0.9945,2018-07-21,"2018-07-22 00:01:28"
1110224,TUSDUSDT,0.9946,2018-07-22,"2018-07-23 00:00:31"
1163981,TUSDUSDT,0.9957,2018-07-23,"2018-07-24 00:00:36"
1217477,TUSDUSDT,0.9957,2018-07-24,"2018-07-25 00:06:00"
1270725,TUSDUSDT,0.996,2018-07-25,"2018-07-26 00:05:09"
1321485,TUSDUSDT,0.9983,2018-07-26,"2018-07-27 00:05:30"
1373749,TUSDUSDT,0.9981,2018-07-27,"2018-07-28 00:03:01"
1425637,TUSDUSDT,0.9992,2018-07-28,"2018-07-29 00:07:38"
1479415,TUSDUSDT,0.9974,2018-07-29,"2018-07-30 00:06:53"
1531435,TUSDUSDT,0.9994,2018-07-30,"2018-07-31 00:19:36"
1582593,TUSDUSDT,1.0009,2018-07-31,"2018-08-01 00:03:56"
1636173,TUSDUSDT,1.0096,2018-08-01,"2018-08-02 00:01:09"
1688613,TUSDUSDT,1.0015,2018-08-02,"2018-08-03 00:00:54"
1749413,TUSDUSDT,0.9991,2018-08-03,"2018-08-04 00:06:54"
1804133,TUSDUSDT,1.0005,2018-08-04,"2018-08-05 00:06:54"
1858853,TUSDUSDT,0.9997,2018-08-05,"2018-08-06 00:06:56"
1919653,TUSDUSDT,1,2018-08-06,"2018-08-07 00:06:17"
1975893,TUSDUSDT,1.0004,2018-08-07,"2018-08-08 00:05:44"
2040979,TUSDUSDT,1.0025,2018-08-08,"2018-08-09 00:08:22"
2097679,TUSDUSDT,0.9989,2018-08-09,"2018-08-10 00:04:14"
2152111,TUSDUSDT,1.0031,2018-08-10,"2018-08-11 00:04:17"
2207076,TUSDUSDT,0.9985,2018-08-11,"2018-08-12 00:08:12"
2210097,TUSDUSDT,0.9991,2018-08-12,"2018-08-13 00:05:49"
2212890,TUSDUSDT,1,2018-08-13,"2018-08-14 00:08:47"
2215626,TUSDUSDT,1.0008,2018-08-14,"2018-08-15 00:08:49"
128985,VENUSDT,2.7412,2018-06-22,"2018-06-23 02:00:00"
128986,VENUSDT,2.7876,2018-06-23,"2018-06-24 02:00:00"
128987,VENUSDT,2.4409,2018-06-24,"2018-06-25 02:00:00"
128988,VENUSDT,2.7273,2018-06-25,"2018-06-26 02:00:00"
128989,VENUSDT,2.5044,2018-06-26,"2018-06-27 02:00:00"
128990,VENUSDT,2.6302,2018-06-27,"2018-06-28 02:00:00"
128991,VENUSDT,2.3619,2018-06-28,"2018-06-29 02:00:00"
128992,VENUSDT,2.5605,2018-06-29,"2018-06-30 02:00:00"
128993,VENUSDT,2.5911,2018-06-30,"2018-07-01 02:00:00"
1834,VENUSDT,2.7127,2018-07-01,"2018-07-02 02:00:00"
17153,VENUSDT,2.81,2018-07-02,"2018-07-03 00:00:05"
111887,VENUSDT,2.6778,2018-07-03,"2018-07-04 00:06:07"
168718,VENUSDT,2.7288,2018-07-04,"2018-07-05 00:05:22"
216728,VENUSDT,2.4889,2018-07-05,"2018-07-06 00:01:24"
269900,VENUSDT,2.5501,2018-07-06,"2018-07-07 00:03:02"
323180,VENUSDT,2.4273,2018-07-07,"2018-07-08 00:03:00"
376460,VENUSDT,2.5601,2018-07-08,"2018-07-09 00:03:03"
428260,VENUSDT,2.4627,2018-07-09,"2018-07-10 00:01:12"
479320,VENUSDT,2.2715,2018-07-10,"2018-07-11 00:09:51"
531490,VENUSDT,2.199,2018-07-11,"2018-07-12 00:48:52"
581810,VENUSDT,2.0998,2018-07-12,"2018-07-13 00:09:24"
632130,VENUSDT,2.0831,2018-07-13,"2018-07-14 00:01:46"
683190,VENUSDT,1.9218,2018-07-14,"2018-07-15 00:25:55"
744276,VENUSDT,1.9485,2018-07-15,"2018-07-16 00:06:39"
797186,VENUSDT,1.8682,2018-07-16,"2018-07-17 00:05:33"
850127,VENUSDT,2.0371,2018-07-17,"2018-07-18 00:09:57"
898386,VENUSDT,1.9176,2018-07-18,"2018-07-19 00:00:50"
950606,VENUSDT,1.8312,2018-07-19,"2018-07-20 00:03:58"
1003199,VENUSDT,1.6653,2018-07-20,"2018-07-21 00:01:26"
1056911,VENUSDT,1.8659,2018-07-21,"2018-07-22 00:01:28"
1110250,VENUSDT,1.78,2018-07-22,"2018-07-23 00:00:31"
1230913,VETUSDT,0.02075,2018-07-24,"2018-07-25 06:06:01"
1270769,VETUSDT,0.02131,2018-07-25,"2018-07-26 00:05:09"
1321529,VETUSDT,0.025,2018-07-26,"2018-07-27 00:05:30"
1373793,VETUSDT,0.02591,2018-07-27,"2018-07-28 00:03:01"
1425681,VETUSDT,0.02542,2018-07-28,"2018-07-29 00:07:38"
1479459,VETUSDT,0.02634,2018-07-29,"2018-07-30 00:06:53"
1531479,VETUSDT,0.02542,2018-07-30,"2018-07-31 00:19:36"
1582637,VETUSDT,0.02234,2018-07-31,"2018-08-01 00:03:56"
1636217,VETUSDT,0.01941,2018-08-01,"2018-08-02 00:01:09"
1688657,VETUSDT,0.01754,2018-08-02,"2018-08-03 00:00:54"
1749457,VETUSDT,0.01503,2018-08-03,"2018-08-04 00:06:54"
1804177,VETUSDT,0.01307,2018-08-04,"2018-08-05 00:06:54"
1858897,VETUSDT,0.01406,2018-08-05,"2018-08-06 00:06:56"
1919697,VETUSDT,0.01333,2018-08-06,"2018-08-07 00:06:17"
1975937,VETUSDT,0.01274,2018-08-07,"2018-08-08 00:05:44"
2041023,VETUSDT,0.01081,2018-08-08,"2018-08-09 00:08:22"
2097723,VETUSDT,0.0117,2018-08-09,"2018-08-10 00:04:14"
2152155,VETUSDT,0.0094,2018-08-10,"2018-08-11 00:04:17"
2207084,VETUSDT,0.00943,2018-08-11,"2018-08-12 00:08:12"
2210105,VETUSDT,0.00921,2018-08-12,"2018-08-13 00:05:49"
2212898,VETUSDT,0.00713,2018-08-13,"2018-08-14 00:08:47"
2215634,VETUSDT,0.00722,2018-08-14,"2018-08-15 00:08:49"
734540,XLMUSDT,0.480008,2018-01-01,"2018-01-02 02:00:00"
734539,XLMUSDT,0.564766,2018-01-02,"2018-01-03 02:00:00"
734538,XLMUSDT,0.896227,2018-01-03,"2018-01-04 02:00:00"
734537,XLMUSDT,0.72405,2018-01-04,"2018-01-05 02:00:00"
734536,XLMUSDT,0.662712,2018-01-05,"2018-01-06 02:00:00"
734535,XLMUSDT,0.709945,2018-01-06,"2018-01-07 02:00:00"
734534,XLMUSDT,0.699645,2018-01-07,"2018-01-08 02:00:00"
734533,XLMUSDT,0.629323,2018-01-08,"2018-01-09 02:00:00"
734532,XLMUSDT,0.585653,2018-01-09,"2018-01-10 02:00:00"
734531,XLMUSDT,0.56693,2018-01-10,"2018-01-11 02:00:00"
734530,XLMUSDT,0.558126,2018-01-11,"2018-01-12 02:00:00"
734529,XLMUSDT,0.67796,2018-01-12,"2018-01-13 02:00:00"
734528,XLMUSDT,0.671564,2018-01-13,"2018-01-14 02:00:00"
734527,XLMUSDT,0.630856,2018-01-14,"2018-01-15 02:00:00"
734526,XLMUSDT,0.599271,2018-01-15,"2018-01-16 02:00:00"
734525,XLMUSDT,0.441197,2018-01-16,"2018-01-17 02:00:00"
734524,XLMUSDT,0.477187,2018-01-17,"2018-01-18 02:00:00"
734523,XLMUSDT,0.509523,2018-01-18,"2018-01-19 02:00:00"
734522,XLMUSDT,0.506232,2018-01-19,"2018-01-20 02:00:00"
734521,XLMUSDT,0.534677,2018-01-20,"2018-01-21 02:00:00"
734520,XLMUSDT,0.464117,2018-01-21,"2018-01-22 02:00:00"
734519,XLMUSDT,0.486338,2018-01-22,"2018-01-23 02:00:00"
734518,XLMUSDT,0.486185,2018-01-23,"2018-01-24 02:00:00"
734517,XLMUSDT,0.567014,2018-01-24,"2018-01-25 02:00:00"
734516,XLMUSDT,0.608253,2018-01-25,"2018-01-26 02:00:00"
734515,XLMUSDT,0.633916,2018-01-26,"2018-01-27 02:00:00"
734514,XLMUSDT,0.613061,2018-01-27,"2018-01-28 02:00:00"
734513,XLMUSDT,0.634421,2018-01-28,"2018-01-29 02:00:00"
734512,XLMUSDT,0.589283,2018-01-29,"2018-01-30 02:00:00"
734511,XLMUSDT,0.489648,2018-01-30,"2018-01-31 02:00:00"
734510,XLMUSDT,0.539797,2018-01-31,"2018-02-01 02:00:00"
734509,XLMUSDT,0.456455,2018-02-01,"2018-02-02 02:00:00"
734508,XLMUSDT,0.405075,2018-02-02,"2018-02-03 02:00:00"
734507,XLMUSDT,0.430056,2018-02-03,"2018-02-04 02:00:00"
734506,XLMUSDT,0.377231,2018-02-04,"2018-02-05 02:00:00"
734505,XLMUSDT,0.331192,2018-02-05,"2018-02-06 02:00:00"
734504,XLMUSDT,0.370811,2018-02-06,"2018-02-07 02:00:00"
734503,XLMUSDT,0.342125,2018-02-07,"2018-02-08 02:00:00"
734502,XLMUSDT,0.363565,2018-02-08,"2018-02-09 02:00:00"
734501,XLMUSDT,0.401068,2018-02-09,"2018-02-10 02:00:00"
734500,XLMUSDT,0.406856,2018-02-10,"2018-02-11 02:00:00"
734499,XLMUSDT,0.370005,2018-02-11,"2018-02-12 02:00:00"
734498,XLMUSDT,0.395649,2018-02-12,"2018-02-13 02:00:00"
734497,XLMUSDT,0.410614,2018-02-13,"2018-02-14 02:00:00"
734496,XLMUSDT,0.453888,2018-02-14,"2018-02-15 02:00:00"
734495,XLMUSDT,0.453556,2018-02-15,"2018-02-16 02:00:00"
734494,XLMUSDT,0.455446,2018-02-16,"2018-02-17 02:00:00"
734493,XLMUSDT,0.479075,2018-02-17,"2018-02-18 02:00:00"
734492,XLMUSDT,0.450399,2018-02-18,"2018-02-19 02:00:00"
734491,XLMUSDT,0.452932,2018-02-19,"2018-02-20 02:00:00"
734490,XLMUSDT,0.402289,2018-02-20,"2018-02-21 02:00:00"
734489,XLMUSDT,0.396765,2018-02-21,"2018-02-22 02:00:00"
734488,XLMUSDT,0.366447,2018-02-22,"2018-02-23 02:00:00"
734487,XLMUSDT,0.381985,2018-02-23,"2018-02-24 02:00:00"
734486,XLMUSDT,0.355163,2018-02-24,"2018-02-25 02:00:00"
734485,XLMUSDT,0.357302,2018-02-25,"2018-02-26 02:00:00"
734484,XLMUSDT,0.364579,2018-02-26,"2018-02-27 02:00:00"
734483,XLMUSDT,0.362051,2018-02-27,"2018-02-28 02:00:00"
734482,XLMUSDT,0.333916,2018-02-28,"2018-03-01 02:00:00"
734481,XLMUSDT,0.339314,2018-03-01,"2018-03-02 02:00:00"
734480,XLMUSDT,0.320107,2018-03-02,"2018-03-03 02:00:00"
734479,XLMUSDT,0.350168,2018-03-03,"2018-03-04 02:00:00"
734478,XLMUSDT,0.36193,2018-03-04,"2018-03-05 02:00:00"
734477,XLMUSDT,0.352031,2018-03-05,"2018-03-06 02:00:00"
734476,XLMUSDT,0.337911,2018-03-06,"2018-03-07 02:00:00"
734475,XLMUSDT,0.329103,2018-03-07,"2018-03-08 02:00:00"
734474,XLMUSDT,0.311938,2018-03-08,"2018-03-09 02:00:00"
734473,XLMUSDT,0.311859,2018-03-09,"2018-03-10 02:00:00"
734472,XLMUSDT,0.292661,2018-03-10,"2018-03-11 02:00:00"
734471,XLMUSDT,0.304217,2018-03-11,"2018-03-12 02:00:00"
734470,XLMUSDT,0.291765,2018-03-12,"2018-03-13 02:00:00"
734469,XLMUSDT,0.290193,2018-03-13,"2018-03-14 02:00:00"
734468,XLMUSDT,0.248689,2018-03-14,"2018-03-15 02:00:00"
734467,XLMUSDT,0.240655,2018-03-15,"2018-03-16 02:00:00"
734466,XLMUSDT,0.229991,2018-03-16,"2018-03-17 02:00:00"
734465,XLMUSDT,0.206731,2018-03-17,"2018-03-18 02:00:00"
734464,XLMUSDT,0.220473,2018-03-18,"2018-03-19 02:00:00"
734463,XLMUSDT,0.250226,2018-03-19,"2018-03-20 02:00:00"
734462,XLMUSDT,0.267968,2018-03-20,"2018-03-21 02:00:00"
734461,XLMUSDT,0.254636,2018-03-21,"2018-03-22 02:00:00"
734460,XLMUSDT,0.243212,2018-03-22,"2018-03-23 02:00:00"
734459,XLMUSDT,0.236147,2018-03-23,"2018-03-24 02:00:00"
734458,XLMUSDT,0.235422,2018-03-24,"2018-03-25 02:00:00"
734457,XLMUSDT,0.239952,2018-03-25,"2018-03-26 02:00:00"
734456,XLMUSDT,0.228861,2018-03-26,"2018-03-27 02:00:00"
734455,XLMUSDT,0.216033,2018-03-27,"2018-03-28 02:00:00"
734454,XLMUSDT,0.219251,2018-03-28,"2018-03-29 02:00:00"
734453,XLMUSDT,0.190819,2018-03-29,"2018-03-30 02:00:00"
734452,XLMUSDT,0.188733,2018-03-30,"2018-03-31 02:00:00"
734451,XLMUSDT,0.206778,2018-03-31,"2018-04-01 02:00:00"
734450,XLMUSDT,0.206582,2018-04-01,"2018-04-02 02:00:00"
734449,XLMUSDT,0.224878,2018-04-02,"2018-04-03 02:00:00"
734448,XLMUSDT,0.235691,2018-04-03,"2018-04-04 02:00:00"
734447,XLMUSDT,0.204108,2018-04-04,"2018-04-05 02:00:00"
734446,XLMUSDT,0.19794,2018-04-05,"2018-04-06 02:00:00"
734445,XLMUSDT,0.193317,2018-04-06,"2018-04-07 02:00:00"
734444,XLMUSDT,0.201859,2018-04-07,"2018-04-08 02:00:00"
734443,XLMUSDT,0.206377,2018-04-08,"2018-04-09 02:00:00"
734442,XLMUSDT,0.197333,2018-04-09,"2018-04-10 02:00:00"
734441,XLMUSDT,0.199344,2018-04-10,"2018-04-11 02:00:00"
734440,XLMUSDT,0.212337,2018-04-11,"2018-04-12 02:00:00"
734439,XLMUSDT,0.24212,2018-04-12,"2018-04-13 02:00:00"
734438,XLMUSDT,0.24629,2018-04-13,"2018-04-14 02:00:00"
734437,XLMUSDT,0.250668,2018-04-14,"2018-04-15 02:00:00"
734436,XLMUSDT,0.290722,2018-04-15,"2018-04-16 02:00:00"
734435,XLMUSDT,0.284156,2018-04-16,"2018-04-17 02:00:00"
734434,XLMUSDT,0.300202,2018-04-17,"2018-04-18 02:00:00"
734433,XLMUSDT,0.351544,2018-04-18,"2018-04-19 02:00:00"
734432,XLMUSDT,0.36612,2018-04-19,"2018-04-20 02:00:00"
734431,XLMUSDT,0.391165,2018-04-20,"2018-04-21 02:00:00"
734430,XLMUSDT,0.375663,2018-04-21,"2018-04-22 02:00:00"
734429,XLMUSDT,0.368139,2018-04-22,"2018-04-23 02:00:00"
734428,XLMUSDT,0.372128,2018-04-23,"2018-04-24 02:00:00"
734427,XLMUSDT,0.40067,2018-04-24,"2018-04-25 02:00:00"
734426,XLMUSDT,0.339517,2018-04-25,"2018-04-26 02:00:00"
734425,XLMUSDT,0.387556,2018-04-26,"2018-04-27 02:00:00"
734424,XLMUSDT,0.391085,2018-04-27,"2018-04-28 02:00:00"
734423,XLMUSDT,0.428918,2018-04-28,"2018-04-29 02:00:00"
734422,XLMUSDT,0.458405,2018-04-29,"2018-04-30 02:00:00"
734421,XLMUSDT,0.424659,2018-04-30,"2018-05-01 02:00:00"
734420,XLMUSDT,0.439733,2018-05-01,"2018-05-02 02:00:00"
734419,XLMUSDT,0.439227,2018-05-02,"2018-05-03 02:00:00"
734418,XLMUSDT,0.437379,2018-05-03,"2018-05-04 02:00:00"
734417,XLMUSDT,0.43114,2018-05-04,"2018-05-05 02:00:00"
734416,XLMUSDT,0.430875,2018-05-05,"2018-05-06 02:00:00"
734415,XLMUSDT,0.412944,2018-05-06,"2018-05-07 02:00:00"
734414,XLMUSDT,0.395702,2018-05-07,"2018-05-08 02:00:00"
734413,XLMUSDT,0.386371,2018-05-08,"2018-05-09 02:00:00"
734412,XLMUSDT,0.37797,2018-05-09,"2018-05-10 02:00:00"
734411,XLMUSDT,0.353962,2018-05-10,"2018-05-11 02:00:00"
734410,XLMUSDT,0.314252,2018-05-11,"2018-05-12 02:00:00"
734409,XLMUSDT,0.359937,2018-05-12,"2018-05-13 02:00:00"
734408,XLMUSDT,0.375852,2018-05-13,"2018-05-14 02:00:00"
734407,XLMUSDT,0.36968,2018-05-14,"2018-05-15 02:00:00"
734406,XLMUSDT,0.348445,2018-05-15,"2018-05-16 02:00:00"
734405,XLMUSDT,0.334677,2018-05-16,"2018-05-17 02:00:00"
734404,XLMUSDT,0.313497,2018-05-17,"2018-05-18 02:00:00"
734403,XLMUSDT,0.319488,2018-05-18,"2018-05-19 02:00:00"
734402,XLMUSDT,0.317234,2018-05-19,"2018-05-20 02:00:00"
734401,XLMUSDT,0.33281,2018-05-20,"2018-05-21 02:00:00"
734400,XLMUSDT,0.318115,2018-05-21,"2018-05-22 02:00:00"
734399,XLMUSDT,0.301084,2018-05-22,"2018-05-23 02:00:00"
734398,XLMUSDT,0.280355,2018-05-23,"2018-05-24 02:00:00"
734397,XLMUSDT,0.291338,2018-05-24,"2018-05-25 02:00:00"
734396,XLMUSDT,0.288069,2018-05-25,"2018-05-26 02:00:00"
734395,XLMUSDT,0.284695,2018-05-26,"2018-05-27 02:00:00"
734394,XLMUSDT,0.276376,2018-05-27,"2018-05-28 02:00:00"
734393,XLMUSDT,0.253582,2018-05-28,"2018-05-29 02:00:00"
734392,XLMUSDT,0.282845,2018-05-29,"2018-05-30 02:00:00"
734391,XLMUSDT,0.277747,2018-05-30,"2018-05-31 02:00:00"
135281,XLMUSDT,0.29568,2018-05-31,"2018-06-01 02:00:00"
135282,XLMUSDT,0.28863,2018-06-01,"2018-06-02 02:00:00"
135283,XLMUSDT,0.2974,2018-06-02,"2018-06-03 02:00:00"
135284,XLMUSDT,0.30405,2018-06-03,"2018-06-04 02:00:00"
135285,XLMUSDT,0.2908,2018-06-04,"2018-06-05 02:00:00"
135286,XLMUSDT,0.29403,2018-06-05,"2018-06-06 02:00:00"
135287,XLMUSDT,0.2995,2018-06-06,"2018-06-07 02:00:00"
135288,XLMUSDT,0.29298,2018-06-07,"2018-06-08 02:00:00"
135289,XLMUSDT,0.28698,2018-06-08,"2018-06-09 02:00:00"
135290,XLMUSDT,0.28027,2018-06-09,"2018-06-10 02:00:00"
135291,XLMUSDT,0.24402,2018-06-10,"2018-06-11 02:00:00"
135292,XLMUSDT,0.25332,2018-06-11,"2018-06-12 02:00:00"
135293,XLMUSDT,0.22717,2018-06-12,"2018-06-13 02:00:00"
135294,XLMUSDT,0.21839,2018-06-13,"2018-06-14 02:00:00"
135295,XLMUSDT,0.2399,2018-06-14,"2018-06-15 02:00:00"
135296,XLMUSDT,0.22899,2018-06-15,"2018-06-16 02:00:00"
135297,XLMUSDT,0.22953,2018-06-16,"2018-06-17 02:00:00"
135298,XLMUSDT,0.22814,2018-06-17,"2018-06-18 02:00:00"
135299,XLMUSDT,0.23262,2018-06-18,"2018-06-19 02:00:00"
135300,XLMUSDT,0.23409,2018-06-19,"2018-06-20 02:00:00"
135301,XLMUSDT,0.23067,2018-06-20,"2018-06-21 02:00:00"
135302,XLMUSDT,0.22643,2018-06-21,"2018-06-22 02:00:00"
135303,XLMUSDT,0.2004,2018-06-22,"2018-06-23 02:00:00"
135304,XLMUSDT,0.20212,2018-06-23,"2018-06-24 02:00:00"
135305,XLMUSDT,0.19277,2018-06-24,"2018-06-25 02:00:00"
135306,XLMUSDT,0.19751,2018-06-25,"2018-06-26 02:00:00"
135307,XLMUSDT,0.18345,2018-06-26,"2018-06-27 02:00:00"
135308,XLMUSDT,0.19036,2018-06-27,"2018-06-28 02:00:00"
135309,XLMUSDT,0.17702,2018-06-28,"2018-06-29 02:00:00"
135310,XLMUSDT,0.18653,2018-06-29,"2018-06-30 02:00:00"
135311,XLMUSDT,0.19319,2018-06-30,"2018-07-01 02:00:00"
1810,XLMUSDT,0.21343,2018-07-01,"2018-07-02 02:00:00"
17129,XLMUSDT,0.21513,2018-07-02,"2018-07-03 00:00:05"
111863,XLMUSDT,0.20887,2018-07-03,"2018-07-04 00:06:07"
168694,XLMUSDT,0.21384,2018-07-04,"2018-07-05 00:05:22"
216704,XLMUSDT,0.19892,2018-07-05,"2018-07-06 00:01:24"
269876,XLMUSDT,0.20596,2018-07-06,"2018-07-07 00:03:02"
323156,XLMUSDT,0.19984,2018-07-07,"2018-07-08 00:03:00"
376436,XLMUSDT,0.21469,2018-07-08,"2018-07-09 00:03:03"
428236,XLMUSDT,0.21001,2018-07-09,"2018-07-10 00:01:12"
479296,XLMUSDT,0.19461,2018-07-10,"2018-07-11 00:09:51"
531466,XLMUSDT,0.1896,2018-07-11,"2018-07-12 00:48:52"
581786,XLMUSDT,0.18259,2018-07-12,"2018-07-13 00:09:24"
632106,XLMUSDT,0.2045,2018-07-13,"2018-07-14 00:01:46"
683166,XLMUSDT,0.21099,2018-07-14,"2018-07-15 00:25:55"
744252,XLMUSDT,0.22185,2018-07-15,"2018-07-16 00:06:39"
797162,XLMUSDT,0.23373,2018-07-16,"2018-07-17 00:05:33"
850103,XLMUSDT,0.25322,2018-07-17,"2018-07-18 00:09:57"
898362,XLMUSDT,0.27754,2018-07-18,"2018-07-19 00:00:50"
950582,XLMUSDT,0.30849,2018-07-19,"2018-07-20 00:03:58"
1003175,XLMUSDT,0.26417,2018-07-20,"2018-07-21 00:01:26"
1056887,XLMUSDT,0.29317,2018-07-21,"2018-07-22 00:01:28"
1110226,XLMUSDT,0.28185,2018-07-22,"2018-07-23 00:00:31"
1163983,XLMUSDT,0.28636,2018-07-23,"2018-07-24 00:00:36"
1217479,XLMUSDT,0.30196,2018-07-24,"2018-07-25 00:06:00"
1270727,XLMUSDT,0.3328,2018-07-25,"2018-07-26 00:05:09"
1321487,XLMUSDT,0.30587,2018-07-26,"2018-07-27 00:05:30"
1373751,XLMUSDT,0.321,2018-07-27,"2018-07-28 00:03:01"
1425639,XLMUSDT,0.31256,2018-07-28,"2018-07-29 00:07:38"
1479417,XLMUSDT,0.30499,2018-07-29,"2018-07-30 00:06:53"
1531437,XLMUSDT,0.2945,2018-07-30,"2018-07-31 00:19:36"
1582595,XLMUSDT,0.27263,2018-07-31,"2018-08-01 00:03:56"
1636175,XLMUSDT,0.26695,2018-08-01,"2018-08-02 00:01:09"
1688615,XLMUSDT,0.26289,2018-08-02,"2018-08-03 00:00:54"
1749415,XLMUSDT,0.2577,2018-08-03,"2018-08-04 00:06:54"
1804135,XLMUSDT,0.2388,2018-08-04,"2018-08-05 00:06:54"
1858855,XLMUSDT,0.24317,2018-08-05,"2018-08-06 00:06:56"
1919655,XLMUSDT,0.23139,2018-08-06,"2018-08-07 00:06:17"
1975895,XLMUSDT,0.23115,2018-08-07,"2018-08-08 00:05:44"
2040981,XLMUSDT,0.19604,2018-08-08,"2018-08-09 00:08:22"
2097681,XLMUSDT,0.22563,2018-08-09,"2018-08-10 00:04:14"
2152113,XLMUSDT,0.21634,2018-08-10,"2018-08-11 00:04:17"
2207078,XLMUSDT,0.21955,2018-08-11,"2018-08-12 00:08:12"
2210099,XLMUSDT,0.22538,2018-08-12,"2018-08-13 00:05:49"
2212892,XLMUSDT,0.2254,2018-08-13,"2018-08-14 00:08:47"
2215628,XLMUSDT,0.21235,2018-08-14,"2018-08-15 00:08:49"
723735,XRPUSDT,2.39,2018-01-01,"2018-01-02 02:00:00"
723734,XRPUSDT,2.48,2018-01-02,"2018-01-03 02:00:00"
723733,XRPUSDT,3.11,2018-01-03,"2018-01-04 02:00:00"
723732,XRPUSDT,3.2,2018-01-04,"2018-01-05 02:00:00"
723731,XRPUSDT,3.05,2018-01-05,"2018-01-06 02:00:00"
723730,XRPUSDT,3.09,2018-01-06,"2018-01-07 02:00:00"
723729,XRPUSDT,3.38,2018-01-07,"2018-01-08 02:00:00"
723728,XRPUSDT,2.46,2018-01-08,"2018-01-09 02:00:00"
723727,XRPUSDT,2.1,2018-01-09,"2018-01-10 02:00:00"
723726,XRPUSDT,1.97,2018-01-10,"2018-01-11 02:00:00"
723725,XRPUSDT,1.95,2018-01-11,"2018-01-12 02:00:00"
723724,XRPUSDT,2.04,2018-01-12,"2018-01-13 02:00:00"
723723,XRPUSDT,2.02,2018-01-13,"2018-01-14 02:00:00"
723722,XRPUSDT,1.86,2018-01-14,"2018-01-15 02:00:00"
723721,XRPUSDT,1.68,2018-01-15,"2018-01-16 02:00:00"
723720,XRPUSDT,1.18,2018-01-16,"2018-01-17 02:00:00"
723719,XRPUSDT,1.31,2018-01-17,"2018-01-18 02:00:00"
723718,XRPUSDT,1.6,2018-01-18,"2018-01-19 02:00:00"
723717,XRPUSDT,1.55,2018-01-19,"2018-01-20 02:00:00"
723716,XRPUSDT,1.58,2018-01-20,"2018-01-21 02:00:00"
723715,XRPUSDT,1.38,2018-01-21,"2018-01-22 02:00:00"
723714,XRPUSDT,1.36,2018-01-22,"2018-01-23 02:00:00"
723713,XRPUSDT,1.34,2018-01-23,"2018-01-24 02:00:00"
723712,XRPUSDT,1.36,2018-01-24,"2018-01-25 02:00:00"
723711,XRPUSDT,1.31,2018-01-25,"2018-01-26 02:00:00"
723710,XRPUSDT,1.22,2018-01-26,"2018-01-27 02:00:00"
723709,XRPUSDT,1.22,2018-01-27,"2018-01-28 02:00:00"
